File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,-3.495015378569118,-1.855216564990532,2.5537611991224383,True
Visium_control_P1.h5ad,0.5667057079329574,-1.6265829227938766,2.8540355271733895,True
Visium_control_P1.h5ad,-2.2521247821793473,-0.9483807705416794,1.870956510889248,True
Visium_control_P1.h5ad,2.4056973499312484,0.6997898794636612,2.6330194881276108,True
Visium_control_P1.h5ad,-1.8700220542893327,0.9861153779477363,1.7744708192997822,True
Visium_control_P1.h5ad,-0.693661685560695,-1.4408813141360397,1.236400022699108,True
Visium_control_P1.h5ad,-1.2740297275528825,-1.406432213641655,2.2000740895047484,True
Visium_control_P1.h5ad,-0.26517915305947426,-3.0372095726504442,1.2985077527333273,True
Visium_control_P1.h5ad,3.2065229457869613,2.8304951764569166,0.0,True
Visium_control_P1.h5ad,-0.2872166591629899,0.008134720467079193,1.8344634065943588,True
Visium_control_P1.h5ad,1.9528551143660628,0.13904756083344272,1.399334727866905,True
Visium_control_P1.h5ad,2.4817829174056136,2.0878475285992506,0.0,True
Visium_control_P1.h5ad,-5.022671710227481,0.09693872704361728,2.198173287754249,True
Visium_control_P1.h5ad,2.878383640672215,1.3981443919167404,0.0,True
Visium_control_P1.h5ad,2.857727054978856,0.5827939487919693,1.5327905475866168,True
Visium_control_P1.h5ad,0.41087723198080894,0.399302718780983,1.8480757777550814,True
Visium_control_P1.h5ad,-2.2766449409470475,0.3979439116940384,2.400991927245672,True
Visium_control_P1.h5ad,0.799744133378514,1.7452081419453507,2.0154448791304347,True
Visium_control_P1.h5ad,1.5000748676314437,1.001389168608749,2.1406178267750047,True
Visium_control_P1.h5ad,-4.723932053421489,-0.31006521210814664,2.856093274440672,True
